Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,earnings_per_job,earnings_per_day,marketing_efficiency,experience_score,client_trust_index,cluster,pca_1,pca_2,segment_name
1065,Web Development,Toptal,Intermediate,Europe,PayPal,79,1120.0,66.51,71.07,4.24,67,Hourly,43.78,486,14.177215189873417,16.71641791044776,2.299794661190965,2,66.55,3,0.017650877941470206,-1.0863433891346075,Trusted Steady Performers
1066,Data Entry,Upwork,Expert,Asia,PayPal,110,4650.0,36.05,86.88,3.67,53,Hourly,25.12,199,42.27272727272727,87.73584905660377,23.25,3,61.800000000000004,1,-0.6850520764424964,0.17933837526615307,Balanced Mid-Tier Freelancers
1067,Data Entry,Upwork,Beginner,Australia,Mobile Banking,140,8356.0,20.33,61.94,4.47,75,Fixed,77.71,206,59.68571428571428,111.41333333333333,40.367149758454104,1,76.34999999999998,3,1.370815103674467,0.21928270381797144,Trusted Steady Performers
1068,App Development,Upwork,Expert,Middle East,Bank Transfer,78,9681.0,6.25,55.52,3.81,48,Fixed,60.06,116,124.11538461538461,201.6875,82.74358974358974,3,63.92666666666667,2,-0.34196583959562227,1.5211996039422664,Premium Specialists
1069,App Development,Freelancer,Intermediate,UK,Bank Transfer,258,1044.0,83.02,67.73,3.14,42,Fixed,77.0,218,4.046511627906977,24.857142857142858,4.767123287671233,2,69.17666666666666,3,0.2479229311952212,-1.6262656858149347,Trusted Steady Performers
1070,App Development,Toptal,Beginner,Europe,Mobile Banking,22,4368.0,65.48,64.36,4.57,47,Fixed,39.9,304,198.54545454545453,92.93617021276596,14.321311475409836,1,65.22,2,0.008037459242672792,0.7785920233179776,Premium Specialists
1071,SEO,Fiverr,Beginner,Canada,Bank Transfer,47,4781.0,26.79,64.82,3.57,42,Hourly,43.26,242,101.72340425531915,113.83333333333333,19.674897119341562,1,59.826666666666654,1,-0.9576918425669229,0.5809266833619757,Balanced Mid-Tier Freelancers
1072,Customer Support,Fiverr,Beginner,Asia,Crypto,54,6118.0,44.75,61.68,3.87,2,Fixed,72.86,291,113.29629629629629,3059.0,20.95205479452055,1,70.64666666666666,3,0.7883036615263149,0.47973996807432057,Trusted Steady Performers
1073,Data Entry,Toptal,Beginner,Australia,Bank Transfer,7,7720.0,81.14,52.1,4.37,6,Fixed,46.75,463,1102.857142857143,1286.6666666666667,16.637931034482758,1,62.083333333333336,2,0.39698248469175484,4.387525618687951,Premium Specialists
1074,SEO,Toptal,Intermediate,USA,Crypto,236,4817.0,56.18,50.89,3.66,46,Fixed,59.51,281,20.411016949152543,104.71739130434783,17.081560283687942,2,61.199999999999996,1,-0.9569092676946658,-0.9006560964938124,Balanced Mid-Tier Freelancers
1075,Content Writing,Toptal,Beginner,Australia,Crypto,223,1007.0,33.52,99.39,3.11,66,Hourly,27.65,300,4.515695067264574,15.257575757575758,3.345514950166113,1,63.080000000000005,1,-0.6937407550099512,-1.3340229359366071,Balanced Mid-Tier Freelancers
1076,App Development,Toptal,Expert,Australia,Crypto,63,8337.0,30.38,71.39,3.75,81,Fixed,41.27,316,132.33333333333334,102.92592592592592,26.29968454258675,3,62.553333333333335,2,-0.48711113104197484,0.9245186709916886,Premium Specialists
1077,Content Writing,Freelancer,Beginner,Middle East,Mobile Banking,288,2204.0,25.67,69.22,4.89,40,Fixed,18.64,171,7.652777777777778,55.1,12.813953488372093,1,61.886666666666656,1,-0.9752095068979583,-1.2171568406128115,Balanced Mid-Tier Freelancers
1078,App Development,Fiverr,Intermediate,Middle East,Bank Transfer,68,681.0,83.25,83.98,4.28,58,Hourly,24.42,387,10.014705882352942,11.741379310344827,1.7551546391752577,2,64.66666666666667,1,-0.2169628102448216,-0.7971807367571355,Balanced Mid-Tier Freelancers
1079,Graphic Design,PeoplePerHour,Beginner,Asia,Bank Transfer,74,9937.02,60.28,60.91,4.34,78,Hourly,10.07,75,134.28405405405405,127.39769230769231,130.75026315789475,1,52.59333333333333,1,-2.079206884275509,2.07285352284716,Balanced Mid-Tier Freelancers
1080,SEO,Fiverr,Intermediate,Asia,Mobile Banking,146,6095.0,72.37,97.5,4.26,74,Fixed,12.75,208,41.74657534246575,82.36486486486487,29.16267942583732,2,65.14999999999999,1,-0.19100707392724803,0.15710866039089924,Balanced Mid-Tier Freelancers
1081,SEO,Fiverr,Intermediate,Canada,Mobile Banking,206,747.0,86.71,89.32,3.4,33,Fixed,78.41,313,3.6262135922330097,22.636363636363637,2.378980891719745,2,78.57666666666667,3,1.797216557714003,-1.6659499676827998,Trusted Steady Performers
1082,Customer Support,Upwork,Expert,Asia,Bank Transfer,211,119.96000000000001,98.75,54.47,3.84,62,Fixed,26.96,104,0.5685308056872038,1.9348387096774196,1.1424761904761906,3,52.74333333333333,1,-2.238498695830307,-1.0120108009005946,Balanced Mid-Tier Freelancers
1083,Web Development,Toptal,Beginner,Canada,Mobile Banking,225,6259.0,28.7,70.88,4.5,12,Hourly,56.43,491,27.817777777777778,521.5833333333334,12.721544715447154,1,72.43666666666667,3,0.846915308565631,-1.1062140519230546,Trusted Steady Performers
1084,Digital Marketing,Toptal,Beginner,Middle East,Mobile Banking,250,4924.0,22.19,93.96,3.2,49,Hourly,68.74,25,19.696,100.48979591836735,189.3846153846154,1,75.56666666666666,3,1.13495650684371,-0.00794408616024772,Trusted Steady Performers
1085,Data Entry,Toptal,Beginner,Middle East,Crypto,85,5612.0,48.89,97.24,3.56,88,Fixed,48.55,350,66.02352941176471,63.77272727272727,15.98860398860399,1,72.33,3,0.9130292521556246,-0.023974759049327717,Trusted Steady Performers
1086,Web Development,Upwork,Expert,UK,Mobile Banking,255,8790.0,8.33,73.37,3.55,78,Fixed,20.72,78,34.470588235294116,112.6923076923077,111.26582278481013,3,55.03,1,-1.959289945120191,0.5392102232208281,Balanced Mid-Tier Freelancers
1087,SEO,Freelancer,Expert,UK,Crypto,55,2298.0,80.21,80.67,3.86,5,Fixed,60.97,495,41.78181818181818,459.6,4.633064516129032,3,72.94666666666667,3,1.213377406121479,-0.748595682748584,Trusted Steady Performers
1088,Web Development,Freelancer,Intermediate,Europe,PayPal,289,6242.0,88.96,58.35,4.96,51,Hourly,52.02,481,21.598615916955016,122.3921568627451,12.950207468879668,2,69.85666666666667,3,0.4020039835362347,-1.4981721313872476,Trusted Steady Performers
1089,Graphic Design,PeoplePerHour,Intermediate,Middle East,Crypto,208,9937.02,70.17,99.56,3.14,69,Fixed,61.19,127,47.77413461538462,144.01478260869567,77.63296875,2,74.51666666666667,3,1.1948852445832587,0.46664028028301235,Trusted Steady Performers
1090,Digital Marketing,Freelancer,Intermediate,USA,Crypto,29,6456.0,30.46,61.58,4.04,32,Fixed,63.88,412,222.6206896551724,201.75,15.631961259079903,2,68.75333333333333,2,0.5935775970250865,0.8282278307781846,Premium Specialists
1091,Customer Support,Freelancer,Expert,UK,Mobile Banking,45,1206.0,16.7,97.14,3.36,49,Hourly,78.28,136,26.8,24.612244897959183,8.802919708029197,3,80.87333333333332,3,2.208942825380453,-0.2845248279338426,Trusted Steady Performers
1092,SEO,Toptal,Expert,Canada,Bank Transfer,73,8585.0,41.3,82.48,4.94,60,Fixed,50.15,333,117.6027397260274,143.08333333333334,25.70359281437126,3,77.14333333333335,3,1.7760209900894992,0.6375213529856435,Trusted Steady Performers
1093,SEO,Fiverr,Expert,Australia,PayPal,8,5345.0,84.17,80.39,3.23,46,Hourly,33.91,35,668.125,116.19565217391305,148.47222222222223,3,59.63333333333333,2,-0.4007953781009788,3.8234247265242596,Premium Specialists
1094,Data Entry,Freelancer,Intermediate,Asia,PayPal,244,6204.0,38.04,75.63,3.81,68,Hourly,55.39,387,25.42622950819672,91.23529411764706,15.989690721649485,2,69.07333333333332,3,0.25113569367138466,-0.9975056946330434,Trusted Steady Performers
1095,Customer Support,Freelancer,Expert,Asia,PayPal,35,2298.0,8.25,61.53,4.48,41,Fixed,14.79,58,65.65714285714286,56.048780487804876,38.94915254237288,3,55.306666666666665,1,-1.6970452040292603,0.7399661925762863,Balanced Mid-Tier Freelancers
1096,Customer Support,Upwork,Intermediate,Europe,Bank Transfer,121,9186.0,31.06,58.83,4.41,81,Hourly,72.82,229,75.91735537190083,113.4074074074074,39.93913043478261,2,73.28333333333333,3,0.9738124209428509,0.4847666843723271,Trusted Steady Performers
1097,App Development,PeoplePerHour,Intermediate,UK,PayPal,199,3335.0,98.8151,61.02,3.85,67,Hourly,18.36,420,16.758793969849247,49.776119402985074,7.921615201900238,2,52.126666666666665,1,-2.2433622100685287,-1.0266727452967366,Balanced Mid-Tier Freelancers
1098,Digital Marketing,Upwork,Beginner,Australia,PayPal,94,9572.0,69.28,59.32,3.69,13,Fixed,32.95,123,101.82978723404256,736.3076923076923,77.19354838709677,1,55.35666666666666,1,-1.5691056760288806,1.5004221981150214,Balanced Mid-Tier Freelancers
1099,Graphic Design,Toptal,Beginner,Australia,Bank Transfer,182,2053.0,90.58,88.98,3.8,18,Hourly,67.1,87,11.280219780219781,114.05555555555556,23.329545454545453,1,77.36,3,1.614935124984347,-0.7551171606419455,Trusted Steady Performers
1100,Content Writing,Fiverr,Beginner,UK,PayPal,149,3665.0,78.61,67.51,3.53,87,Hourly,51.81,336,24.59731543624161,42.12643678160919,10.875370919881306,1,63.30666666666667,1,-0.585402493395505,-0.7449029969082814,Balanced Mid-Tier Freelancers
1101,Web Development,PeoplePerHour,Intermediate,USA,Mobile Banking,206,3722.0,56.27,52.89,3.41,51,Fixed,37.55,140,18.067961165048544,72.98039215686275,26.397163120567377,2,52.879999999999995,1,-2.2297134876452436,-0.4205947851271103,Balanced Mid-Tier Freelancers
1102,Customer Support,Upwork,Beginner,USA,Mobile Banking,207,7508.0,19.13,98.46,3.97,36,Fixed,43.14,403,36.270531400966185,208.55555555555554,18.584158415841586,1,73.66666666666667,3,1.0554101725957539,-0.5424261043084742,Trusted Steady Performers
1103,Data Entry,Freelancer,Beginner,Europe,Crypto,28,2205.0,38.12,94.19,3.54,81,Fixed,69.82,272,78.75,27.22222222222222,8.076923076923077,1,78.27,3,1.8216350169567224,-0.14663935847732754,Trusted Steady Performers
1104,SEO,Freelancer,Beginner,USA,Crypto,109,3529.0,60.46,96.39,3.57,34,Fixed,33.8,50,32.37614678899082,103.79411764705883,69.19607843137256,1,67.19666666666666,3,0.11044068469949775,0.3654673182840439,Trusted Steady Performers
1105,Content Writing,PeoplePerHour,Expert,Europe,Crypto,279,119.96000000000001,87.71,99.75,4.31,12,Fixed,70.88,474,0.4299641577060932,9.996666666666668,0.25254736842105263,3,85.61,3,2.8961317948649934,-2.5057501201819394,Trusted Steady Performers
1106,Graphic Design,Freelancer,Intermediate,Canada,Mobile Banking,64,2209.0,30.52,58.69,4.94,5,Hourly,16.17,54,34.515625,441.8,40.163636363636364,2,57.88666666666668,1,-1.3015346130856225,0.44796006744399736,Balanced Mid-Tier Freelancers
1107,Digital Marketing,Upwork,Beginner,UK,Mobile Banking,19,4440.0,16.52,69.81,4.21,48,Hourly,64.38,416,233.68421052631578,92.5,10.647482014388489,1,72.79666666666667,2,1.1501623157119396,0.5689796806739881,Premium Specialists
1108,Customer Support,Upwork,Expert,Australia,Mobile Banking,89,3701.0,58.09,87.91,3.15,40,Hourly,69.33,404,41.58426966292135,92.525,9.138271604938272,3,73.41333333333334,3,1.1738880316918416,-0.5669591300472583,Trusted Steady Performers
1109,Web Development,Freelancer,Expert,Europe,Crypto,201,7406.0,21.77,84.8,3.15,13,Hourly,22.73,336,36.84577114427861,569.6923076923077,21.976261127596437,3,56.843333333333334,1,-1.4279275319252969,-0.09861838848976946,Balanced Mid-Tier Freelancers
1110,Customer Support,Freelancer,Expert,Asia,Crypto,239,2162.0,62.98,57.69,4.9,26,Hourly,40.12,149,9.04602510460251,83.15384615384616,14.413333333333334,3,65.27,1,-0.31884309167705893,-1.0367422041231988,Balanced Mid-Tier Freelancers
1111,Data Entry,Toptal,Beginner,USA,Crypto,267,5815.0,30.03,90.79,3.59,14,Fixed,21.58,152,21.779026217228463,415.35714285714283,38.00653594771242,1,61.39000000000001,1,-0.8965953449098217,-0.3553754228630109,Balanced Mid-Tier Freelancers
1112,Customer Support,Fiverr,Expert,Asia,Crypto,10,1404.0,26.94,61.22,3.18,11,Fixed,59.46,450,140.4,127.63636363636364,3.1130820399113084,3,61.42666666666667,1,-0.5442179126997754,-0.05353290418004659,Balanced Mid-Tier Freelancers
1113,Customer Support,PeoplePerHour,Intermediate,Europe,Crypto,293,5670.0,42.92,61.19,4.2,38,Fixed,47.47,218,19.351535836177476,149.21052631578948,25.89041095890411,2,64.22,1,-0.5425326150754565,-0.8999653504749203,Balanced Mid-Tier Freelancers
1114,Customer Support,Upwork,Expert,Middle East,Crypto,62,3804.0,61.35,76.85,4.25,80,Fixed,54.47,218,61.354838709677416,47.55,17.36986301369863,3,72.10666666666667,3,0.8961759890760926,0.045492713054929565,Trusted Steady Performers
1115,SEO,PeoplePerHour,Expert,Europe,Mobile Banking,149,259.0,56.81,79.65,4.3,57,Hourly,23.75,365,1.738255033557047,4.543859649122807,0.7076502732240437,3,63.13333333333333,1,-0.5562034308965226,-1.238872146625512,Balanced Mid-Tier Freelancers
1116,SEO,Toptal,Expert,USA,Bank Transfer,46,6282.0,28.25,79.0,3.53,22,Fixed,24.82,395,136.56521739130434,285.54545454545456,15.863636363636363,3,58.13999999999999,1,-1.0239131626568825,0.7358291727858445,Balanced Mid-Tier Freelancers
1117,Content Writing,Upwork,Expert,Middle East,Bank Transfer,204,7896.0,89.66,54.57,3.03,16,Fixed,12.9,398,38.705882352941174,493.5,19.789473684210527,3,42.69,1,-3.5304159396998678,-0.06878185998440284,Balanced Mid-Tier Freelancers
1118,Content Writing,Toptal,Intermediate,Middle East,Crypto,178,6221.0,15.44,93.87,4.93,77,Hourly,32.54,485,34.949438202247194,80.79220779220779,12.800411522633745,2,75.00333333333333,3,1.2272537962728096,-0.8004773535337347,Trusted Steady Performers
1119,Web Development,Toptal,Beginner,USA,Bank Transfer,99,287.0,8.75,63.28,3.5,76,Hourly,49.18,467,2.898989898989899,3.776315789473684,0.6132478632478633,1,60.82,1,-1.0217353033187928,-1.254482877685226,Balanced Mid-Tier Freelancers
1120,Digital Marketing,Freelancer,Intermediate,Middle East,Bank Transfer,221,8577.0,62.26,56.48,4.35,82,Fixed,70.06,341,38.80995475113122,104.59756097560975,25.07894736842105,2,71.17999999999999,3,0.5832457880840972,-0.5198278725743428,Trusted Steady Performers
1121,Graphic Design,PeoplePerHour,Intermediate,UK,Mobile Banking,115,8125.0,16.72,94.44,4.41,29,Hourly,56.68,257,70.65217391304348,280.17241379310343,31.492248062015506,2,79.77333333333333,3,2.097268390871314,0.3720629881910442,Trusted Steady Performers
1122,App Development,PeoplePerHour,Beginner,Australia,Crypto,184,1626.0,52.96,97.78,4.22,82,Hourly,40.48,387,8.83695652173913,19.829268292682926,4.190721649484536,1,74.22,3,1.0461783174374026,-1.418738170392288,Trusted Steady Performers
1123,Digital Marketing,Freelancer,Expert,Asia,Crypto,167,8741.0,95.42,93.11,3.63,2,Fixed,76.72,44,52.34131736526946,4370.5,194.24444444444444,3,80.80999999999999,3,2.3001857295541757,0.9800137012358564,Trusted Steady Performers
1124,Digital Marketing,PeoplePerHour,Beginner,UK,Bank Transfer,123,9806.0,71.37,90.48,3.54,54,Hourly,60.35,268,79.72357723577235,181.59259259259258,36.45353159851301,1,73.87666666666667,3,1.2184842856585412,0.5954373682693631,Trusted Steady Performers
1125,Digital Marketing,Freelancer,Beginner,UK,Crypto,232,9032.0,63.66,82.76,4.2,2,Fixed,75.11,310,38.93103448275862,4516.0,29.041800643086816,1,80.62333333333333,3,2.167233621757629,-0.4332189093165808,Trusted Steady Performers
1126,App Development,Upwork,Intermediate,USA,Crypto,149,3590.0,59.61,77.54,4.73,3,Hourly,46.93,159,24.093959731543624,1196.6666666666667,22.4375,2,73.02333333333334,3,1.014900900064615,-0.357671349264888,Trusted Steady Performers
1127,Web Development,Toptal,Beginner,USA,Crypto,146,9377.0,22.06,54.35,4.89,56,Hourly,28.12,277,64.22602739726027,167.44642857142858,33.73021582733813,1,60.09,1,-1.046724478391886,0.5259862890741239,Balanced Mid-Tier Freelancers
1128,App Development,Toptal,Expert,Asia,Crypto,126,7307.0,46.1,70.42,3.21,72,Hourly,13.7,344,57.992063492063494,101.48611111111111,21.179710144927537,3,49.44,1,-2.557995418144293,0.3522176405458794,Balanced Mid-Tier Freelancers
1129,Web Development,PeoplePerHour,Intermediate,Australia,Bank Transfer,289,199.0,37.54,68.63,3.31,11,Hourly,60.83,474,0.6885813148788927,18.09090909090909,0.4189473684210526,2,65.21999999999998,3,-0.3500036023767393,-2.2999016634306204,Trusted Steady Performers
1130,App Development,Fiverr,Expert,Europe,PayPal,230,1674.0,95.54,62.99,4.89,76,Fixed,18.49,54,7.278260869565218,22.026315789473685,30.436363636363637,3,59.76,1,-1.2014513414585442,-0.7467355791216357,Balanced Mid-Tier Freelancers
1131,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,261,7711.0,28.02,86.17,4.47,32,Hourly,31.19,144,29.544061302681992,240.96875,53.179310344827584,2,68.92,3,0.249749977130416,-0.12325880356730386,Trusted Steady Performers
1132,Customer Support,Freelancer,Expert,Middle East,Mobile Banking,289,2624.0,49.79,74.79,4.77,4,Fixed,47.27,453,9.079584775086506,656.0,5.779735682819383,3,72.48666666666666,3,0.8403278202837031,-1.919914604193327,Trusted Steady Performers
1133,Digital Marketing,Fiverr,Beginner,Australia,PayPal,169,4478.0,94.12,54.05,3.41,9,Fixed,49.51,234,26.497041420118343,497.55555555555554,19.05531914893617,1,57.25333333333333,1,-1.4022272953200052,-0.36999353789819633,Balanced Mid-Tier Freelancers
1134,Customer Support,Fiverr,Beginner,UK,PayPal,225,7579.0,79.97,61.01,4.18,88,Hourly,52.04,178,33.684444444444445,86.125,42.340782122905026,1,65.55,1,-0.3209268685514446,-0.1993318293313777,Balanced Mid-Tier Freelancers
1135,Web Development,Toptal,Beginner,Europe,PayPal,73,4319.0,96.63,84.16,4.4,56,Hourly,21.64,207,59.16438356164384,77.125,20.764423076923077,1,64.60000000000001,1,-0.19715927440010841,0.28638966189248827,Balanced Mid-Tier Freelancers
1136,App Development,Toptal,Expert,Middle East,Bank Transfer,228,7819.0,62.79,53.81,4.36,16,Fixed,36.58,135,34.29385964912281,488.6875,57.49264705882353,3,59.19666666666668,1,-1.1537463320494095,0.15298825482081374,Balanced Mid-Tier Freelancers
1137,Graphic Design,Toptal,Intermediate,UK,Mobile Banking,128,2158.0,36.71,92.56,3.82,81,Hourly,53.2,444,16.859375,26.641975308641975,4.849438202247191,2,74.05333333333334,3,1.0909363174594113,-1.1651126871595143,Trusted Steady Performers
1138,App Development,Freelancer,Intermediate,Canada,Bank Transfer,16,3997.0,83.53,74.76,3.03,86,Hourly,77.89,352,249.8125,46.47674418604651,11.322946175637394,2,71.08333333333333,2,0.9517451549922654,0.6516468173067624,Premium Specialists
1139,Customer Support,Fiverr,Intermediate,Asia,Mobile Banking,56,7949.0,32.69,74.03,4.17,71,Fixed,60.93,393,141.94642857142858,111.95774647887323,20.1751269035533,2,72.78666666666668,2,1.0848850436965762,0.590119095620637,Premium Specialists
1140,SEO,PeoplePerHour,Beginner,Australia,Bank Transfer,133,4964.0,20.65,79.62,3.51,10,Hourly,74.58,481,37.32330827067669,496.4,10.298755186721992,1,74.8,3,1.296522585068618,-0.8036889818890265,Trusted Steady Performers
1141,Graphic Design,Freelancer,Expert,Asia,Bank Transfer,139,6717.0,72.1,91.23,3.9,36,Fixed,63.35,274,48.32374100719424,186.58333333333334,24.425454545454546,3,77.52666666666667,3,1.7891023537829642,-0.11102753192963957,Trusted Steady Performers
1142,Digital Marketing,Upwork,Intermediate,USA,Bank Transfer,149,2313.0,65.7,67.39,4.92,24,Hourly,51.42,383,15.523489932885907,96.375,6.0234375,2,72.40333333333335,3,0.8952929605817459,-1.1259815723489326,Trusted Steady Performers
1143,Data Entry,Toptal,Expert,UK,PayPal,131,9854.0,88.5,83.9,3.8,64,Hourly,23.44,397,75.22137404580153,153.96875,24.758793969849247,3,61.11333333333334,1,-0.6530962652095369,0.48436389288769094,Balanced Mid-Tier Freelancers
1144,Digital Marketing,Fiverr,Intermediate,Middle East,Bank Transfer,230,3865.0,96.38,78.29,4.68,56,Hourly,56.67,322,16.804347826086957,69.01785714285714,11.965944272445821,2,76.18666666666667,3,1.403068776215242,-1.2718955379201633,Trusted Steady Performers
1145,Data Entry,Freelancer,Beginner,Middle East,Mobile Banking,75,627.0,86.43,63.35,3.38,78,Hourly,53.64,182,8.36,8.038461538461538,3.4262295081967213,1,61.529999999999994,1,-0.8343903467460436,-0.5349864793898035,Balanced Mid-Tier Freelancers
1146,Graphic Design,Upwork,Expert,Australia,Mobile Banking,277,472.0,10.7,93.93,4.34,78,Hourly,52.17,60,1.703971119133574,6.051282051282051,7.737704918032787,3,77.63333333333334,3,1.3940019471696254,-1.4694370854547123,Trusted Steady Performers
1147,SEO,Freelancer,Intermediate,Australia,Mobile Banking,191,2813.0,68.13,89.87,4.95,89,Hourly,44.29,439,14.727748691099476,31.60674157303371,6.3931818181818185,2,77.72,3,1.6108730320364204,-1.4572572312574958,Trusted Steady Performers
1148,Customer Support,Freelancer,Intermediate,Asia,PayPal,7,1279.0,79.55,82.92,3.2,22,Fixed,47.01,62,182.71428571428572,58.13636363636363,20.3015873015873,2,64.64333333333333,2,-0.02402001263180303,0.9440826448141362,Premium Specialists
1149,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,289,3226.0,98.28,92.53,3.02,52,Fixed,33.41,360,11.162629757785467,62.03846153846154,8.936288088642659,2,62.11333333333334,1,-0.7440180665588033,-1.482888337771628,Balanced Mid-Tier Freelancers
1150,Web Development,PeoplePerHour,Intermediate,Middle East,Bank Transfer,26,8995.0,40.59,93.36,3.87,50,Hourly,46.35,214,345.96153846153845,179.9,41.83720930232558,2,72.36999999999999,2,1.274618537495009,2.1891334340921516,Premium Specialists
1151,SEO,Freelancer,Beginner,Middle East,Crypto,170,737.0,21.14,85.42,3.19,47,Hourly,23.83,359,4.3352941176470585,15.680851063829786,2.047222222222222,1,57.68333333333334,1,-1.4643008578337882,-1.146061593687846,Balanced Mid-Tier Freelancers
1152,Content Writing,Upwork,Intermediate,UK,PayPal,250,772.0,86.03,91.85,4.5,23,Fixed,66.36,138,3.088,33.56521739130435,5.553956834532374,2,82.73666666666666,3,2.37397428726495,-1.5409990394762658,Trusted Steady Performers
1153,Graphic Design,Fiverr,Intermediate,Middle East,Mobile Banking,238,796.0,35.16,84.87,4.83,76,Fixed,23.0,430,3.3445378151260505,10.473684210526315,1.8468677494199537,2,68.15666666666667,3,0.05954764461797796,-1.8199358897575206,Trusted Steady Performers
1154,Customer Support,Fiverr,Beginner,USA,Mobile Banking,162,4387.0,61.83,84.01,3.87,83,Fixed,15.95,133,27.080246913580247,52.855421686746986,32.73880597014925,1,59.120000000000005,1,-1.2432237310970413,-0.022952881825574433,Balanced Mid-Tier Freelancers
1155,Customer Support,Toptal,Intermediate,Middle East,Bank Transfer,155,2762.0,42.04,80.93,3.52,19,Hourly,40.54,33,17.81935483870968,145.3684210526316,81.23529411764706,2,63.956666666666656,1,-0.4520649549037654,0.052654725850326885,Balanced Mid-Tier Freelancers
1156,Web Development,Toptal,Expert,USA,Mobile Banking,217,757.0,43.22,87.64,3.87,52,Hourly,56.08,192,3.488479262672811,14.557692307692308,3.922279792746114,3,73.70666666666666,3,0.9606057571511089,-1.3495860015233123,Trusted Steady Performers
1157,Customer Support,Fiverr,Expert,UK,Bank Transfer,222,8676.0,74.58,57.93,4.45,34,Hourly,40.64,354,39.08108108108108,255.1764705882353,24.43943661971831,3,62.52333333333333,1,-0.5947090882504292,-0.2950759678303104,Balanced Mid-Tier Freelancers
1158,SEO,Freelancer,Intermediate,Australia,Bank Transfer,250,533.0,39.34,94.04,3.02,29,Fixed,29.37,472,2.132,18.379310344827587,1.1268498942917549,2,61.27,1,-0.8822771494844445,-1.8588277882297393,Balanced Mid-Tier Freelancers
1159,Graphic Design,Freelancer,Beginner,USA,Crypto,280,1583.0,70.84,93.59,4.18,61,Fixed,49.07,319,5.6535714285714285,25.950819672131146,4.946875,1,75.42,3,1.1730977621624499,-1.8335400127901194,Trusted Steady Performers
1160,Digital Marketing,PeoplePerHour,Beginner,UK,PayPal,155,219.0,6.36,51.46,4.23,85,Hourly,34.29,476,1.4129032258064516,2.5764705882352943,0.4591194968553459,1,56.78333333333333,1,-1.7288870075205138,-1.528924378841577,Balanced Mid-Tier Freelancers
1161,SEO,PeoplePerHour,Beginner,Middle East,Bank Transfer,200,1070.0,35.84,91.29,4.28,35,Fixed,75.3,86,5.35,30.571428571428573,12.298850574712644,1,84.06333333333333,3,2.501538600253028,-1.137384707698065,Trusted Steady Performers
1162,App Development,Toptal,Intermediate,UK,Bank Transfer,25,7143.0,35.31,56.44,3.48,5,Hourly,74.59,209,285.72,1428.6,34.01428571428571,2,66.87666666666667,2,0.37411382813422434,1.6593132290869392,Premium Specialists
1163,Data Entry,Fiverr,Intermediate,Middle East,Bank Transfer,261,6516.0,76.14,66.76,4.43,76,Hourly,45.17,461,24.96551724137931,85.73684210526316,14.103896103896103,2,66.84333333333335,3,-0.06794877374418055,-1.1959761292145106,Trusted Steady Performers
1164,Graphic Design,Freelancer,Expert,Asia,Crypto,21,897.0,34.88,87.18,3.18,7,Fixed,32.95,80,42.714285714285715,128.14285714285714,11.074074074074074,3,61.24333333333334,1,-0.6605498983912494,0.368364138618804,Balanced Mid-Tier Freelancers
1165,Customer Support,Fiverr,Beginner,UK,Bank Transfer,55,8937.0,65.17,58.04,3.4,41,Hourly,61.6,321,162.4909090909091,217.97560975609755,27.75465838509317,1,62.54666666666666,2,-0.41419709024823076,1.087135155882667,Premium Specialists
1166,Web Development,Upwork,Intermediate,Australia,PayPal,274,3396.0,70.41,90.9,4.75,2,Fixed,12.57,414,12.394160583941606,1698.0,8.183132530120481,2,66.15666666666667,1,-0.06145033991151637,-1.4330312673023216,Balanced Mid-Tier Freelancers
1167,Digital Marketing,Fiverr,Intermediate,USA,PayPal,87,4063.0,67.55,91.61,4.48,89,Fixed,43.23,338,46.701149425287355,45.651685393258425,11.985250737463128,2,74.81333333333333,3,1.2917818878503158,-0.35150784924178297,Trusted Steady Performers
1168,Content Writing,Upwork,Intermediate,Asia,Mobile Banking,128,8128.0,62.31,75.37,3.03,10,Hourly,33.54,479,63.5,812.8,16.933333333333334,2,56.50333333333333,1,-1.3422128375913982,0.10863783139343257,Balanced Mid-Tier Freelancers
1169,Digital Marketing,PeoplePerHour,Beginner,Australia,PayPal,294,119.96000000000001,44.29,50.32,3.5,44,Hourly,74.44,189,0.4080272108843538,2.7263636363636365,0.6313684210526316,1,64.92,3,-0.5630408674120008,-1.8788274269329237,Trusted Steady Performers
1170,SEO,PeoplePerHour,Beginner,Canada,Mobile Banking,266,8418.0,40.46,64.35,3.43,70,Fixed,10.84,437,31.646616541353385,120.25714285714285,19.21917808219178,1,47.93,1,-2.9811779503752267,-0.510411408070002,Balanced Mid-Tier Freelancers
1171,Data Entry,Toptal,Expert,Middle East,PayPal,53,7927.0,58.64,80.85,3.54,35,Hourly,48.7,347,149.56603773584905,226.4857142857143,22.778735632183906,3,66.78333333333332,2,0.31453860520986754,0.892957186518379,Premium Specialists
